uid	gender	age	occupation	seq
2723	1	2	15	2105,1686,989,3140,1738,2475,2175,1728,2744,2169,2213,3135,1835,2174,3059,576,300,1992,1078,503,2283,1407,1059,2660,152,963,279,2368,1476,1420,2527,1109,1110,1192,1755,2904,417,1642,1385,1,1223,1640,700,1023,433,537,505,2094,432,1271,917,561,57,507,2623,1422,1061,2814,1089,39,276,1424,1694,98,1242,1981,283,458,2559,1419,940,1224,166,451,1400,1081,1177,1465,1456,2029,2983,1497,1236,1615,393,1578,1510,407,2583,184,1649,1326,941,459,1651,1509,2765,612,2004,2552
4275	0	2	17	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,723,39,337,3172,3220,3344,212,1994,1059,564,279,34,2813,1615,296,265
2584	0	5	12	1178,2090,3355,1935,1177,2758,2584,2178,1906,430,800,1783,2759,3156,1500,2646,1532,2437,1409,881,2436,457,2045,3282,1905,218,3140,2201,2667,2527,2987,1120,2477,1148,1072,1138,2986,1931,1225,2725,1079,1080,1696,2593,798,338,2849,2730,3281,525,3118,2892,2734,1727,960,1078,1050,3401,1143,1800,968,1755,809,1792,3318,3252,2970,1046,1031,152,3457,3081,1110,1983,1610,3255,483,534,2426,1021,47,1684,2805,3110,1173,2415,1400,1296,88,1246,184,2599,1094,3348,1795,1996,1407,233,1622,433
4705	1	2	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,738,1689,2011,1618,2202,362,300,1803,1560,1242,1448,2771,2730,1651,2477,1533,1943,1686,2468,2467,1281,2122,2130,1151,430,2476
2	1	6	16	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,1056,1137,2610,1071,300,1040,2689,2527,1673,1053,564,2752,3082,1603,491,2197,2694,1792,106,1091,2802,2762,1191,1042,1685,809,1681,1569,1690,3085,1533,1103,1682,3069,3184,2963,2726,251,562,2729,1683,1943,868,1919,1266,1974,2894,970,989,1090,1340,1035,2095,337,1755,2261,561,433,456,1400,153,3036,361,1334,330,2052,1203,605,349,1729,669
2384	0	4	1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,61,756,2803,3027,2825,3121,3124,3097,2814,3145,2950,2779,2980,47,50,564,2435,1192,2540,1681,1457,3156,1177,1622,666,1178,1532,2052,1405,430,3282,2759,2476,2667,1368,2758,1249,1352,2828,218,214,966,2550,175,1851
3186	0	2	14	1394,2284,1606,175,3161,1935,1177,2759,2851,1901,3116,1203,740,2511,358,1492,1908,271,2436,93,2186,1388,1645,1327,1568,2676,357,2550,60,412,2145,1667,3059,338,3419,3510,3149,2659,2623,3445,1881,834,76,2396,2918,96,3239,343,3126,1537,1480,2559,1880,512,2204,2386,2652,2525,2865,2948,2877,322,1136,2599,2746,220,2024,2019,2958,832,2869,2714,2949,3385,2932,3377,1799,3373,3084,3495,2369,2424,3480,1110,3273,1398,674,1004,2966,3529,3127,2827,3220,2282,1461,1226,3346,1950,188,360
4164	0	2	3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1755,3201,45,50,739,662,459,700,928,279,2576,300,315,322,1385,1081,289,1992,576,2377,963,304,301,1192,511,233,284,2740,1640,251,1188,718,34,166,36,1563,1420,2029,537,117,2623,968,2885,32,1087,98,1536,885,103,1019,940,2802,1880,2090,1500,1,1297,177,1896,2047,1083,1789,2585,1044,2970,2586,2725,953,3042,1043,1225,2527
1641	0	2	2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,3274,1040,2024,300,1634,273,1143,1254,2527,812,144,2265,503,564,2740,2885,251,279,1239,36,1024,2290,290,289,291,3094,2355,2029,1500,2814,3431,1463,477,3173,1545,517,2398,2757,2368,195,687,572
1423	1	3	3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755,3458,491,248,797,2527,2982,3509,811,1407,802,3053,1096,1911,1111,1926,1092,1027,831
649	0	2	2	1992,924,2869,1642,315,1188,1490,1091,3042,931,700,2265,1144,958,2047,1071,1054,1020,3076,57,588,1192,1137,2352,451,1536,1108,3036,1950,970,17,2378,251,211,2403,1139,2014,940,1150,514,485,1994,2610,1087,1466,482,2413,2822,2579,1346,1687,745,303,3385,1153,2136,1614,2782,2542,3231,999,2637,1225,954,2095,1080,2094,953,1043,1805,98,473,1899,3094,1347,2765,662,212,1424,1048,1875,2704,232,152,1003,1133,1036,1789,979,3273,1039,2355,128,1563,1131,450,1746,1004,1109,1019
2608	0	3	9	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,2465,2097,2360,2443,212,2054,2851,2068,3153,2036,2283,2827,3121,2269,2390,2434,3209,1322,2435,2369,2771,2436
5123	1	5	7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,1128,3173,3267,3249,839,801,1050,799,679,1120,1096,812,2002,246,3336,1075,1044,797,802,1042,1100,1040,1109,3082,953,1054,1680,1094,524,564,1192,1132,1043,2988,1246,1755,2986,1789,1078,1122,517,958,1113,505,2851,854,2615,1098,1483,1151,1116,2464
4284	1	1	2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,246,1056,107,2342,1042,3085,1052,1114,517,561,971,2318,2307,1738,1842,2319,576,2527,2752,813,503,838,1721,1118,233,2857,1103,101,39,207,2988,2222,3335,2046,2158,3323,513,578,1046,2584,358
3928	1	2	7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,2558,2885,106,561,1755,433,6,2052,1981,2895,666,69,1203,330,298,1368,930,155,605,358,2498,1061,1377,1645,108,929,1538,1978,503,964,1086,337,1056,1054,2720,1046,2611,1116,1068,2340
1311	1	0	10	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,433,3480,1043,1026,801,679,503,1106,1100,1755,2611,1042,1054,106,1046,1116,1068,2845,337,3066,1655,2559,1792,2340,3424,3346,1459,252,442,492,147,1222,1831,560,526,566,345,1362,1302,1526
5939	0	2	1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,788,3158,3135,3155,3153,3159,3160,3116,3110,3194,3140,3137,3156,2576,2668,2435,2623
1613	0	5	0	1122,2585,2054,1114,2464,1424,526,3454,822,800,2058,3118,2021,1803,1072,1113,1827,2089,2698,11,338,911,804,2753,2745,955,537,2830,549,925,2083,2366,1676,1806,2826,133,3508,2756,476,1742,7,1825,2106,1835,332,2349,790,320,2213,2374,2447,1861,998,3112,349,1728,2257,2298,2135,2360,3194,937,3135,899,2169,897,185,2380,3008,2192,1549,1866,1779,738,1201,558,2935,2167,1293,2130,2507,901,890,722,3108,2077,5,1187,2799,3429,1273,1244,1461,2024,631,3073,57,2926,3411,1885
5262	0	3	7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,1236,2123,337,2898,562,515,2544,1491,318,752,3119,1148,1755,106,1046,1084,102,2527,1,1114,1683,476,140,1076,2758,564,268,2054,5,823,2105,1044,964,2435,430,246,1056,1042,919,1060,759,1135,1682,561,2261,1218,3138,1400,1919,829,992,358,2895,974,330,1119,2307,2052,3059,1378,2222,994,702,34,1192,1224,1483,2197,36,338,559,568,11,2809,1237,2908
2848	1	1	12	1124,3336,1116,1107,964,276,2905,1747,1074,2005,25,315,2725,1696,3076,3272,700,3408,999,1132,1043,2527,1,1138,3115,1079,1992,954,1129,2464,949,1313,3042,1087,2002,3267,3016,953,1066,3039,940,2591,329,1035,2236,2585,1834,2051,2892,1835,39,447,2857,1326,3201,3184,1078,2904,1400,1371,108,929,498,1985,2182,323,51,1849,2986,3137,1869,3017,2593,1790,2410,1141,3334,2728,2419,1732,1118,563,1044,3480,1096,802,831,3159,788,915,1675,1413,2112,1801,793,792,960,1075,1122,1080
5251	0	2	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3209,1407,2435,2576,2579,759,812,1067,1746,815,1074,2740,2185,1088,924,2050,1059,2680,1672,1992,2984,3184,279,117,289,576,1420,1027,36,2559
3673	1	2	17	561,1052,671,1056,3297,32,1436,3138,1865,992,1371,1209,2648,1207,3296,994,1510,578,1334,702,188,1738,1830,1819,1739,753,3392,1407,2527,1069,2435,1110,1109,1046,1071,919,1135,1465,3162,2283,2434,2197,801,1066,1101,1106,106,2095,2559,3424,1899,1812,3092,1695,2,609,3101,433,563,456,334,358,361,1119,2764,1606,1733,666,10,1210,2297,470,15,140,2650,1400,1045,1227,1994,526,2468,1696,2122,3066,1875,1806,3103,3283,1859,965,1636,2859,2813,528,447,2380,141,476,1849,2000
2804	1	3	20	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,1136,969,2958,3126,2774,3412,3480,1070,1456,576,1188,797,1128,3505,964,1043,561,1994,3454,1693,2154,296,1103
1717	1	3	20	442,15,623,399,1648,1324,910,2882,613,2028,708,143,2364,2913,677,2649,539,59,3292,1975,1,1224,2830,2527,1190,212,140,276,108,1783,560,566,348,450,1227,1422,622,2865,2297,430,2667,1236,2004,1436,1389,310,2123,298,2764,2234,1751,155,2498,740,1300,930,2287,493,1377,178,470,496,1624,2035,194,1394,7,1406,2888,2550,2445,44,186,1210,2,1409,88,2810,2510,2025,2022,1157,1851,1566,1262,2801,175,1612,1507,920,1427,743,319,2147,2387,656,2481,150,1599,3423
5894	1	2	3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,106,1206,2980,971,1042,3085,1084,813,1114,2224,1046,1045,1865,1207,456,2318,561,2307,992,2335,1208
2663	1	2	7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755,2100,971,320,1116,3085,1054,759,1067,107,3335,1681,2987,3109,1682,564,1059,300,576
2763	1	3	7	1513,1093,2615,1693,1885,2154,69,1534,3508,2948,2980,1064,1132,3298,3222,1045,3408,2390,2051,2585,1146,2013,2423,1446,2100,3334,2758,1869,2418,3299,1968,1730,974,1149,2068,3062,2846,1378,2475,3381,3433,3059,140,2576,1035,2261,2906,433,963,1858,2762,1892,3344,3123,3338,3449,2958,3173,3094,1113,1457,2236,1046,2703,47,1925,3355,822,1177,1203,761,2852,1436,2872,2828,2381,1548,1409,153,1500,266,1492,466,10,470,3042,792,1908,450,135,2681,2397,1388,1157,1729,2739,1459,418,480,880
353	1	1	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,165,32,813,1052,679,2386,1102,1040,517,29,1191,266,700,1023,1834,1141,239,3018,1649,1068,1045,18,457,1510,276,1090,47,1408,300,1483,2838,2762,2765
4661	1	1	18	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,1428,3194,2350,759,300,1042,1067,503,1755,562,528,2589,1211,252,1212,364,2177,1044,808,1043,1103,1135,2821,1056,2632,3076,2650,992,563,2583,1886,1061,1209,2105,2113,666,1695,1119,959,1840,2307,2318,578,298,1190,1918,2,1858,522,310,2169,3362,321,1378,609,1819,3101,2295,2072,2541,1899,1865,1825,348,949,1732,710,1407,1510
4483	0	2	9	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,430,337,812,2752,2380,1282,34,3110,1065
2235	0	1	4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436,3121,3346,3197,3123,3184,3164,3414,3071,1491,2142,337,1151,3054,1109,568,416,2095
4792	1	6	12	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3008,1122,1676,3127,1109,951,3267,2696,2464,1138,822,953,1114,1113,1899,2390,800,1696,1151,3118,790,1805,2719,841,2004,1371,2892,2468,3069,2105,1738,2106,1300,998,337,2130,3066,3147,3194,2903,1066,3202,568,2543,7,1859,2897,1213,901,2478,558,2077,1764,1429,496
3656	1	2	12	2095,2771,2094,1,473,1651,212,2054,21,2892,337,1833,2894,338,2004,2360,1849,2380,1362,476,639,134,325,707,361,3068,1300,195,386,2811,7,314,2257,515,2478,706,3,692,1193,19,2620,3454,1043,2477,1696,1114,2464,2585,1225,1103,1727,1955,2986,2051,3162,1693,3066,1151,3137,1446,2857,1738,2468,2470,3136,2122,2744,2156,2106,1825,2070,1869,2003,1859,2105,2077,1211,2071,2465,2177,2117,2167,3310,1991,1181,1721,1102,2390,1158,1822,2568,1846,1697,1428,3110,3089,1235,2384,1173,1427
4041	1	3	7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,1755,3225,3312,3196,3429,3433,3402,3355,3392,3353,3424,3361,759,1059,279,1681,1640,963,2761,1727,1728,941,883,410,69,3296,1646,1060,1044,1218,3252,919,1047,1148,1084,2614,1066,1046,2611,2615,2720,561,1135,433,1207,2616,3004,1068,3138,1371,21,375,2991,358,2656,1534,456,483,1740,1209,1492,1368,994,3235,3239,2654,2318,2895,1217,2319,330,10,2043,3334,153,1203,1208,3048,605
5267	1	2	6	212,2550,2283,3027,3121,2390,707,2308,2814,2011,2397,2198,2094,2095,2435,2375,2828,2771,2261,1771,32,1227,561,456,1436,1371,2583,702,1739,298,1473,1459,2810,1157,1222,186,1109,1,2765,1651,417,337,2004,1313,2021,416,1533,2894,11,2058,2349,1326,756,1424,338,519,219,348,101,476,518,3068,639,325,1265,206,2552,1956,133,426,170,3,3280,3282,3302,3294,3271,433,106,1755,1400,358,2052,330,1334,2895,2764,349,666,361,1203,605,275,1492,10,2913,297,1352,2623,2668
2310	1	5	6	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,503,974,2122,2468,2585,2527,2024,1424,2058,300,576,1755,1483,1533,968,2048,337,145,2435,674,1192,1400,2828,2660,1977,3184,3344,966,447,323,1326,338,476,2893
3728	0	6	11	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,971,1491,1056,3348,3346,1313,576,154,1974,47,2886,1646,2828,2544,331,605,968,106,1078,337,1030,252,625,300,564,36,1192,17,500,1483,34,2802,61,1476,326,1191,2894,562,318,2762,3036,507,485,1115,745,1443,430,510,1025,2765,484,285,752,369,1455,3139,910
386	1	2	4	1174,1102,1218,1060,1065,1168,2390,1991,2342,1182,3512,1061,3110,1724,1099,3182,1710,3515,1721,1184,2419,2323,1179,3089,2322,1105,1166,1822,3321,1173,1843,1730,857,2182,1235,668,3326,2332,1702,508,3272,1181,2569,578,2677,2978,3260,2462,1175,2414,1873,2208,3288,1698,1726,1712,3430,2427,3287,1844,2164,2682,2159,2158,1004,2024,1023,3086,1225,2477,1955,3115,2019,1992,1080,1109,1899,1129,1057,1132,2660,1926,811,3237,107,1082,1096,564,793,1074,812,3324,792,1040,999,246,963,2056,29,3498
2301	1	3	17	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,2895,791,1901,1071,300,503,1746,801,1053,3081,2527,1120,2748,812,3082,1063,564,1070,1094,1755,797,2845,41,107,2024,1040,3329,291,1091,576,1680,1143,1074,289,1801,1103,813,1054,1483,976,700,964,1678,2726,1192,223,1144,1137,279,1068,1569,1132,3042,843,1097,1107,2963,106,1422,968,1672,879,986,2850,3006,1692,718,1457
5182	1	3	7	840,3042,3267,2694,1132,954,1225,3153,787,999,1103,1043,1563,1136,2986,2988,2730,1109,953,1129,2051,1057,2094,1271,1875,949,1446,3069,2748,1746,801,1067,3324,1082,2752,3088,808,1053,2984,1071,718,1042,1094,34,1059,1673,2402,2806,1076,843,1143,1089,1054,36,1137,1033,1855,2977,971,3327,1107,3294,1034,232,2030,2355,2528,2840,3155,788,2635,2683,1100,844,825,802,1058,793,1096,2789,679,812,246,1122,797,2990,1044,879,1065,1218,1721,1102,1899,902,2541,968,858,1110,1127,2588
75	1	1	4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527,2360,2660,3344,2432,2283,3184,2826,2094,2738,2375
4695	0	3	9	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,2527,3127,2660,2054,2283,3027,2668,801,1667,812,2292,2725,1684,997,971,1137,2771,566,2434,34,248,871,1636,915,1768,1812,905,895
317	1	1	4	0,0,0,1407,1359,2583,330,930,104,527,2494,2527,279,1071,2288,300,3480,2576,1479,1385,1420,2033,32,2024,2029,700,1068,1696,2814,16,2559,106,1689,1090,72,21,3173,1985,2828,1227,1615,3166,2826,1428,3089,2640,1173,239,1488,2498,1176,178,575,1899,949,246,1886,2541,1732,1918,1868,1060,1724,1184,3375,2208,2462,1516,1783,560,345,566,561,1046,1084,1052,1042,3383,3138,1649,2224,1510,2934,2374,3292,1381,2350,2435,564,50,2236,2052,1500,2511,2436,1388,155,1538,1324,2914
1469	0	2	9	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,2004,564,2435,576,1177,47,1533,2527,34,2477,1103,953,3042
1455	1	2	17	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,3480,3226,3094,2814,3341,3146,2934,2527,797,1093,1456,1103,2464,1019,2154,106,561,254
1148	1	2	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,2765,507,3491,3490,3480,3476,2527,797,1994,1093,2464,1103,561,2814,918,2154,1019,3146,3123,3507,1105,784,3508,1698,679,999,794,865,2689,3231,759,2746,1067,2326,958,1104,2344,674,570,657,2750,1059,812,1064,2984,3324,1075,1100,793,2725,1044,799,811,1111,792,279,813,1053,787,1680
3088	1	2	2	0,0,0,0,0,0,0,0,0,0,0,0,246,1114,2498,1913,2831,2527,992,2660,2922,2360,2932,2443,2384,2370,2054,2132,2235,1639,3218,2623,2036,2386,2530,2390,2827,3184,2434,2814,2826,2198,2282,2093,2362,2094,2435,2837,2375,2510,2511,2828,2436,2650,3256,517,1042,679,1145,1084,813,3085,1060,561,1056,671,1097,971,32,1375,1052,3298,1436,2222,1061,3138,2224,1649,456,3238,1368,1334,2340,2012,1606,1830,298,2223,3299,702,2153,2307,1748,1459,2810,1222,1645,418,1204,1345
4022	1	3	17	1655,974,300,503,2599,232,2984,868,2790,1373,3036,515,2582,2052,538,2404,1665,1687,2119,2097,2435,2755,1252,2931,1974,2847,140,2535,2762,362,2610,1686,3027,1533,1116,2215,2846,2169,1952,1947,2652,998,2653,3135,1842,2515,3296,3454,2075,2212,1965,2172,2617,1872,3051,3050,3049,3052,1457,318,326,1279,2863,558,3068,430,898,1981,476,238,2360,520,499,1302,2796,351,3,420,2014,1145,1674,500,2764,1750,2120,1414,551,781,1383,332,639,2168,2468,219,2886,1096,3510,3205,966,1690
1307	0	3	2	0,0,0,0,0,1994,1792,1035,825,2594,233,968,251,819,1140,858,787,338,39,822,17,805,1020,1675,1088,820,3264,791,1108,1121,804,2378,473,800,1426,3460,3280,1466,1463,939,2095,28,1109,1790,1806,1747,1057,1687,2789,812,203,815,759,3336,1071,1746,2748,797,3408,1225,1063,1045,1144,2528,2725,964,2970,996,2730,1006,1084,1684,1129,1688,1068,2650,1693,1093,1456,918,3516,561,1885,1019,106,793,799,1092,811,1911,792,2969,1082,976,827,1805,860,3158,3458,2883
3811	0	0	10	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,2784,2527,2740,2630,2828,2817,2669,2800,2826,2738,3166,1441,1132,962,1142
3937	1	2	0	1597,87,2527,561,2261,1783,2052,1398,1978,155,1203,1523,2307,1368,564,2435,1004,2094,2623,2280,1994,657,3110,2507,1313,1422,1326,1271,1424,2392,1293,2375,614,2838,1545,2443,2360,2386,1899,1875,707,1371,1276,279,2511,1651,537,2957,3220,2829,3375,246,1042,1056,578,563,1352,3293,44,1071,2477,2585,2269,276,2738,2801,3137,2857,2692,1101,2177,2115,2112,2077,2068,1548,2711,2381,1514,1710,659,1845,1173,1718,749,579,3428,1844,1334,1637,919,1084,2286,1969,2075,1215,1217,3276,171,3423
424	0	1	4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,1042,3529,1649,700,2532,3227,1054,813,2527,2660,1,2095,2021,212,2094,2024,1424,101,2058,1651,1326,2362,1432,1614,3336,564,503,246,300,1043,939
2372	0	1	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,2477,801,232,1059,576,50,300,1121,279,2024,2527,2660,561,2095,879,2435,433,220,251,28,140,2283,566
3590	1	2	17	1127,337,32,759,1110,3184,106,1755,2261,433,1400,1236,271,21,2583,1371,334,2436,153,562,1892,10,1352,361,605,1109,1651,1313,101,1424,39,2892,1326,2894,1613,2262,338,1500,515,11,421,2380,2360,2738,2559,1030,1453,252,702,651,364,528,564,50,2435,1407,1093,963,2236,1413,16,358,276,2511,2186,458,457,929,1428,1548,1227,2350,1157,480,801,788,765,25,422,1091,1747,1043,517,2650,2958,2812,1042,246,1044,1218,1065,1102,1060,3085,1084,1050,1143,1106,279,3165
5236	0	2	0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2090,564,300,3094,2660,2527,2623,2827,3267
